A01_000000.jpg,A01.png,backg1.png,100,0,448,28,1024,1024
A01_000001.jpg,A01.png,backg2.png,100,0,448,28,1024,1024
A01_000002.jpg,A01.png,backg3.png,100,0,448,28,1024,1024
A01_000003.jpg,A01.png,noise_rgb.png,100,0,448,28,1024,1024
A01_000004.jpg,A01.png,white.png,100,0,448,28,1024,1024
C20_005692.jpg,C20.png,noise_rgb.png,dog,0.0725,4,923,0,74,74
C20_005693.jpg,C20.png,noise_rgb.png,dog,0.0725,5,1622,542,74,74
C20_005694.jpg,C20.png,white.png,dog,0.0725,0,923,503,74,74
C20_005695.jpg,C20.png,white.png,dog,0.0725,1,0,0,74,74
C20_005696.jpg,C20.png,white.png,dog,0.0725,2,1846,1006,74,74
C20_005697.jpg,C20.png,white.png,dog,0.0725,3,0,503,74,74
C20_005698.jpg,C20.png,white.png,dog,0.0725,4,923,0,74,74
C20_005699.jpg,C20.png,white.png,dog,0.0725,5,1622,542,74,74
D01_005700.jpg,D01.png,backg1.png,100,0,690,0,540,1080
D01_005701.jpg,D01.png,backg2.png,100,0,690,0,540,1080
D01_005702.jpg,D01.png,backg3.png,100,0,690,0,540,1080
D01_005703.jpg,D01.png,noise_rgb.png,100,0,690,0,540,1080
D01_005704.jpg,D01.png,white.png,100,0,690,0,540,1080
D01_005705.jpg,D01.png,backg1.png,chair,0.25,0,832,284,256,512
D01_005706.jpg,D01.png,backg1.png,chair,0.25,1,0,0,256,512
D01_005707.jpg,D01.png,backg1.png,chair,0.25,2,1664,568,256,512
D01_005708.jpg,D01.png,backg1.png,chair,0.25,3,0,284,256,512
D01_005709.jpg,D01.png,backg1.png,chair,0.25,4,832,0,256,512
D01_005710.jpg,D01.png,backg1.png,chair,0.25,5,293,515,256,512
D01_005711.jpg,D01.png,backg2.png,chair,0.25,0,832,284,256,512
D01_005712.jpg,D01.png,backg2.png,chair,0.25,1,0,0,256,512
D01_005713.jpg,D01.png,backg2.png,chair,0.25,2,1664,568,256,512
D01_005714.jpg,D01.png,backg2.png,chair,0.25,3,0,284,256,512
D01_005715.jpg,D01.png,backg2.png,chair,0.25,4,832,0,256,512
D01_005716.jpg,D01.png,backg2.png,chair,0.25,5,293,515,256,512
D01_005717.jpg,D01.png,backg3.png,chair,0.25,0,832,284,256,512
D01_005718.jpg,D01.png,backg3.png,chair,0.25,1,0,0,256,512
D01_005719.jpg,D01.png,backg3.png,chair,0.25,2,1664,568,256,512
D01_005720.jpg,D01.png,backg3.png,chair,0.25,3,0,284,256,512
D01_005721.jpg,D01.png,backg3.png,chair,0.25,4,832,0,256,512
D01_005722.jpg,D01.png,backg3.png,chair,0.25,5,293,515,256,512
D01_005723.jpg,D01.png,noise_rgb.png,chair,0.25,0,832,284,256,512
D01_005724.jpg,D01.png,noise_rgb.png,chair,0.25,1,0,0,256,512
D01_005725.jpg,D01.png,noise_rgb.png,chair,0.25,2,1664,568,256,512
D01_005726.jpg,D01.png,noise_rgb.png,chair,0.25,3,0,284,256,512
D01_005727.jpg,D01.png,noise_rgb.png,chair,0.25,4,832,0,256,512
D01_005728.jpg,D01.png,noise_rgb.png,chair,0.25,5,293,515,256,512
D01_005729.jpg,D01.png,white.png,chair,0.25,0,832,284,256,512
D01_005730.jpg,D01.png,white.png,chair,0.25,1,0,0,256,512
D01_005731.jpg,D01.png,white.png,chair,0.25,2,1664,568,256,512
D01_005732.jpg,D01.png,white.png,chair,0.25,3,0,284,256,512
D01_005733.jpg,D01.png,white.png,chair,0.25,4,832,0,256,512
D01_005734.jpg,D01.png,white.png,chair,0.25,5,293,515,256,512
D01_005735.jpg,D01.png,backg1.png,chair,0.125,0,896,412,128,256
D01_005736.jpg,D01.png,backg1.png,chair,0.125,1,0,0,128,256
D01_005737.jpg,D01.png,backg1.png,chair,0.125,2,1792,824,128,256
D01_005738.jpg,D01.png,backg1.png,chair,0.125,3,0,412,128,256
D01_005739.jpg,D01.png,backg1.png,chair,0.125,4,896,0,128,256
D01_005740.jpg,D01.png,backg1.png,chair,0.125,5,781,286,128,256
D01_005741.jpg,D01.png,backg2.png,chair,0.125,0,896,412,128,256
D01_005742.jpg,D01.png,backg2.png,chair,0.125,1,0,0,128,256
D01_005743.jpg,D01.png,backg2.png,chair,0.125,2,1792,824,128,256
D01_005744.jpg,D01.png,backg2.png,chair,0.125,3,0,412,128,256
D01_005745.jpg,D01.png,backg2.png,chair,0.125,4,896,0,128,256
D01_005746.jpg,D01.png,backg2.png,chair,0.125,5,781,286,128,256
D01_005747.jpg,D01.png,backg3.png,chair,0.125,0,896,412,128,256
D01_005748.jpg,D01.png,backg3.png,chair,0.125,1,0,0,128,256
D01_005749.jpg,D01.png,backg3.png,chair,0.125,2,1792,824,128,256
D01_005750.jpg,D01.png,backg3.png,chair,0.125,3,0,412,128,256
D01_005751.jpg,D01.png,backg3.png,chair,0.125,4,896,0,128,256
D01_005752.jpg,D01.png,backg3.png,chair,0.125,5,781,286,128,256
D01_005753.jpg,D01.png,noise_rgb.png,chair,0.125,0,896,412,128,256
D01_005754.jpg,D01.png,noise_rgb.png,chair,0.125,1,0,0,128,256
D01_005755.jpg,D01.png,noise_rgb.png,chair,0.125,2,1792,824,128,256
D01_005756.jpg,D01.png,noise_rgb.png,chair,0.125,3,0,412,128,256
D01_005757.jpg,D01.png,noise_rgb.png,chair,0.125,4,896,0,128,256
D01_005758.jpg,D01.png,noise_rgb.png,chair,0.125,5,781,286,128,256
D01_005759.jpg,D01.png,white.png,chair,0.125,0,896,412,128,256
D01_005760.jpg,D01.png,white.png,chair,0.125,1,0,0,128,256
D01_005761.jpg,D01.png,white.png,chair,0.125,2,1792,824,128,256
D01_005762.jpg,D01.png,white.png,chair,0.125,3,0,412,128,256
D01_005763.jpg,D01.png,white.png,chair,0.125,4,896,0,128,256
D01_005764.jpg,D01.png,white.png,chair,0.125,5,781,286,128,256
D01_005765.jpg,D01.png,backg1.png,chair,0.0725,0,923,466,74,148
D01_005766.jpg,D01.png,backg1.png,chair,0.0725,1,0,0,74,148
D01_005767.jpg,D01.png,backg1.png,chair,0.0725,2,1846,932,74,148
D01_005768.jpg,D01.png,backg1.png,chair,0.0725,3,0,466,74,148
D01_005769.jpg,D01.png,backg1.png,chair,0.0725,4,923,0,74,148
D01_005770.jpg,D01.png,backg1.png,chair,0.0725,5,1772,516,74,148
D01_005771.jpg,D01.png,backg2.png,chair,0.0725,0,923,466,74,148
D01_005772.jpg,D01.png,backg2.png,chair,0.0725,1,0,0,74,148
D01_005773.jpg,D01.png,backg2.png,chair,0.0725,2,1846,932,74,148
D01_005774.jpg,D01.png,backg2.png,chair,0.0725,3,0,466,74,148
D01_005775.jpg,D01.png,backg2.png,chair,0.0725,4,923,0,74,148
D01_005776.jpg,D01.png,backg2.png,chair,0.0725,5,1772,516,74,148
D01_005777.jpg,D01.png,backg3.png,chair,0.0725,0,923,466,74,148
D01_005778.jpg,D01.png,backg3.png,chair,0.0725,1,0,0,74,148
D01_005779.jpg,D01.png,backg3.png,chair,0.0725,2,1846,932,74,148
D01_005780.jpg,D01.png,backg3.png,chair,0.0725,3,0,466,74,148
D01_005781.jpg,D01.png,backg3.png,chair,0.0725,4,923,0,74,148
D01_005782.jpg,D01.png,backg3.png,chair,0.0725,5,1772,516,74,148
D01_005783.jpg,D01.png,noise_rgb.png,chair,0.0725,0,923,466,74,148
D01_005784.jpg,D01.png,noise_rgb.png,chair,0.0725,1,0,0,74,148
D01_005785.jpg,D01.png,noise_rgb.png,chair,0.0725,2,1846,932,74,148
D01_005786.jpg,D01.png,noise_rgb.png,chair,0.0725,3,0,466,74,148
D01_005787.jpg,D01.png,noise_rgb.png,chair,0.0725,4,923,0,74,148
D01_005788.jpg,D01.png,noise_rgb.png,chair,0.0725,5,1772,516,74,148
D01_005789.jpg,D01.png,white.png,chair,0.0725,0,923,466,74,148
D01_005790.jpg,D01.png,white.png,chair,0.0725,1,0,0,74,148
D01_005791.jpg,D01.png,white.png,chair,0.0725,2,1846,932,74,148
D01_005792.jpg,D01.png,white.png,chair,0.0725,3,0,466,74,148
D01_005793.jpg,D01.png,white.png,chair,0.0725,4,923,0,74,148
D01_005794.jpg,D01.png,white.png,chair,0.0725,5,1772,516,74,148
D02_005795.jpg,D02.png,backg1.png,100,0,690,0,540,1080
D02_005796.jpg,D02.png,backg2.png,100,0,690,0,540,1080
D02_005797.jpg,D02.png,backg3.png,100,0,690,0,540,1080
D02_005798.jpg,D02.png,noise_rgb.png,100,0,690,0,540,1080
D02_005799.jpg,D02.png,white.png,100,0,690,0,540,1080
D02_005800.jpg,D02.png,backg1.png,chair,0.25,0,832,284,256,512
D02_005801.jpg,D02.png,backg1.png,chair,0.25,1,0,0,256,512
D02_005802.jpg,D02.png,backg1.png,chair,0.25,2,1664,568,256,512
D02_005803.jpg,D02.png,backg1.png,chair,0.25,3,0,284,256,512
D02_005804.jpg,D02.png,backg1.png,chair,0.25,4,832,0,256,512
D02_005805.jpg,D02.png,backg1.png,chair,0.25,5,401,422,256,512
D02_005806.jpg,D02.png,backg2.png,chair,0.25,0,832,284,256,512
D02_005807.jpg,D02.png,backg2.png,chair,0.25,1,0,0,256,512
D02_005808.jpg,D02.png,backg2.png,chair,0.25,2,1664,568,256,512
D02_005809.jpg,D02.png,backg2.png,chair,0.25,3,0,284,256,512
D02_005810.jpg,D02.png,backg2.png,chair,0.25,4,832,0,256,512
D02_005811.jpg,D02.png,backg2.png,chair,0.25,5,401,422,256,512
D02_005812.jpg,D02.png,backg3.png,chair,0.25,0,832,284,256,512
D02_005813.jpg,D02.png,backg3.png,chair,0.25,1,0,0,256,512
D02_005814.jpg,D02.png,backg3.png,chair,0.25,2,1664,568,256,512
D02_005815.jpg,D02.png,backg3.png,chair,0.25,3,0,284,256,512
D02_005816.jpg,D02.png,backg3.png,chair,0.25,4,832,0,256,512
D02_005817.jpg,D02.png,backg3.png,chair,0.25,5,401,422,256,512
D02_005818.jpg,D02.png,noise_rgb.png,chair,0.25,0,832,284,256,512
D02_005819.jpg,D02.png,noise_rgb.png,chair,0.25,1,0,0,256,512
D02_005820.jpg,D02.png,noise_rgb.png,chair,0.25,2,1664,568,256,512
D02_005821.jpg,D02.png,noise_rgb.png,chair,0.25,3,0,284,256,512
D02_005822.jpg,D02.png,noise_rgb.png,chair,0.25,4,832,0,256,512
D02_005823.jpg,D02.png,noise_rgb.png,chair,0.25,5,401,422,256,512
D02_005824.jpg,D02.png,white.png,chair,0.25,0,832,284,256,512
D02_005825.jpg,D02.png,white.png,chair,0.25,1,0,0,256,512
D02_005826.jpg,D02.png,white.png,chair,0.25,2,1664,568,256,512
D02_005827.jpg,D02.png,white.png,chair,0.25,3,0,284,256,512
D02_005828.jpg,D02.png,white.png,chair,0.25,4,832,0,256,512
D02_005829.jpg,D02.png,white.png,chair,0.25,5,401,422,256,512
D02_005830.jpg,D02.png,backg1.png,chair,0.125,0,896,412,128,256
D02_005831.jpg,D02.png,backg1.png,chair,0.125,1,0,0,128,256
D02_005832.jpg,D02.png,backg1.png,chair,0.125,2,1792,824,128,256
D02_005833.jpg,D02.png,backg1.png,chair,0.125,3,0,412,128,256
D02_005834.jpg,D02.png,backg1.png,chair,0.125,4,896,0,128,256
D02_005835.jpg,D02.png,backg1.png,chair,0.125,5,1374,5,128,256
D02_005836.jpg,D02.png,backg2.png,chair,0.125,0,896,412,128,256
D02_005837.jpg,D02.png,backg2.png,chair,0.125,1,0,0,128,256
D02_005838.jpg,D02.png,backg2.png,chair,0.125,2,1792,824,128,256
D02_005839.jpg,D02.png,backg2.png,chair,0.125,3,0,412,128,256
D02_005840.jpg,D02.png,backg2.png,chair,0.125,4,896,0,128,256
D02_005841.jpg,D02.png,backg2.png,chair,0.125,5,1374,5,128,256
D02_005842.jpg,D02.png,backg3.png,chair,0.125,0,896,412,128,256
D02_005843.jpg,D02.png,backg3.png,chair,0.125,1,0,0,128,256
D02_005844.jpg,D02.png,backg3.png,chair,0.125,2,1792,824,128,256
D02_005845.jpg,D02.png,backg3.png,chair,0.125,3,0,412,128,256
D02_005846.jpg,D02.png,backg3.png,chair,0.125,4,896,0,128,256
D02_005847.jpg,D02.png,backg3.png,chair,0.125,5,1374,5,128,256
D02_005848.jpg,D02.png,noise_rgb.png,chair,0.125,0,896,412,128,256
D02_005849.jpg,D02.png,noise_rgb.png,chair,0.125,1,0,0,128,256
D02_005850.jpg,D02.png,noise_rgb.png,chair,0.125,2,1792,824,128,256
D02_005851.jpg,D02.png,noise_rgb.png,chair,0.125,3,0,412,128,256
D02_005852.jpg,D02.png,noise_rgb.png,chair,0.125,4,896,0,128,256
D02_005853.jpg,D02.png,noise_rgb.png,chair,0.125,5,1374,5,128,256
D02_005854.jpg,D02.png,white.png,chair,0.125,0,896,412,128,256
D02_005855.jpg,D02.png,white.png,chair,0.125,1,0,0,128,256
D02_005856.jpg,D02.png,white.png,chair,0.125,2,1792,824,128,256
D02_005857.jpg,D02.png,white.png,chair,0.125,3,0,412,128,256
D02_005858.jpg,D02.png,white.png,chair,0.125,4,896,0,128,256
D02_005859.jpg,D02.png,white.png,chair,0.125,5,1374,5,128,256
D02_005860.jpg,D02.png,backg1.png,chair,0.0725,0,923,466,74,148
D02_005861.jpg,D02.png,backg1.png,chair,0.0725,1,0,0,74,148
D02_005862.jpg,D02.png,backg1.png,chair,0.0725,2,1846,932,74,148
D02_005863.jpg,D02.png,backg1.png,chair,0.0725,3,0,466,74,148
D02_005864.jpg,D02.png,backg1.png,chair,0.0725,4,923,0,74,148
D02_005865.jpg,D02.png,backg1.png,chair,0.0725,5,352,212,74,148
D02_005866.jpg,D02.png,backg2.png,chair,0.0725,0,923,466,74,148
D02_005867.jpg,D02.png,backg2.png,chair,0.0725,1,0,0,74,148
D02_005868.jpg,D02.png,backg2.png,chair,0.0725,2,1846,932,74,148
D02_005869.jpg,D02.png,backg2.png,chair,0.0725,3,0,466,74,148
D02_005870.jpg,D02.png,backg2.png,chair,0.0725,4,923,0,74,148
D02_005871.jpg,D02.png,backg2.png,chair,0.0725,5,352,212,74,148
D02_005872.jpg,D02.png,backg3.png,chair,0.0725,0,923,466,74,148
D02_005873.jpg,D02.png,backg3.png,chair,0.0725,1,0,0,74,148
D02_005874.jpg,D02.png,backg3.png,chair,0.0725,2,1846,932,74,148
D02_005875.jpg,D02.png,backg3.png,chair,0.0725,3,0,466,74,148
D02_005876.jpg,D02.png,backg3.png,chair,0.0725,4,923,0,74,148
D02_005877.jpg,D02.png,backg3.png,chair,0.0725,5,352,212,74,148
D02_005878.jpg,D02.png,noise_rgb.png,chair,0.0725,0,923,466,74,148
D02_005879.jpg,D02.png,noise_rgb.png,chair,0.0725,1,0,0,74,148
D02_005880.jpg,D02.png,noise_rgb.png,chair,0.0725,2,1846,932,74,148
D02_005881.jpg,D02.png,noise_rgb.png,chair,0.0725,3,0,466,74,148
D02_005882.jpg,D02.png,noise_rgb.png,chair,0.0725,4,923,0,74,148
D02_005883.jpg,D02.png,noise_rgb.png,chair,0.0725,5,352,212,74,148
D02_005884.jpg,D02.png,white.png,chair,0.0725,0,923,466,74,148
D02_005885.jpg,D02.png,white.png,chair,0.0725,1,0,0,74,148
D02_005886.jpg,D02.png,white.png,chair,0.0725,2,1846,932,74,148
D02_005887.jpg,D02.png,white.png,chair,0.0725,3,0,466,74,148
D02_005888.jpg,D02.png,white.png,chair,0.0725,4,923,0,74,148
D02_005889.jpg,D02.png,white.png,chair,0.0725,5,352,212,74,148
D03_005890.jpg,D03.png,backg1.png,100,0,690,0,540,1080
D03_005891.jpg,D03.png,backg2.png,100,0,690,0,540,1080
D03_005892.jpg,D03.png,backg3.png,100,0,690,0,540,1080
D03_005893.jpg,D03.png,noise_rgb.png,100,0,690,0,540,1080
D03_005894.jpg,D03.png,white.png,100,0,690,0,540,1080
D03_005895.jpg,D03.png,backg1.png,chair,0.25,0,832,284,256,512
D03_005896.jpg,D03.png,backg1.png,chair,0.25,1,0,0,256,512
D03_005897.jpg,D03.png,backg1.png,chair,0.25,2,1664,568,256,512
D03_005898.jpg,D03.png,backg1.png,chair,0.25,3,0,284,256,512
D03_005899.jpg,D03.png,backg1.png,chair,0.25,4,832,0,256,512
D03_005900.jpg,D03.png,backg1.png,chair,0.25,5,1194,102,256,512
D03_005901.jpg,D03.png,backg2.png,chair,0.25,0,832,284,256,512
D03_005902.jpg,D03.png,backg2.png,chair,0.25,1,0,0,256,512
D03_005903.jpg,D03.png,backg2.png,chair,0.25,2,1664,568,256,512
D03_005904.jpg,D03.png,backg2.png,chair,0.25,3,0,284,256,512
D03_005905.jpg,D03.png,backg2.png,chair,0.25,4,832,0,256,512
D03_005906.jpg,D03.png,backg2.png,chair,0.25,5,1194,102,256,512
D03_005907.jpg,D03.png,backg3.png,chair,0.25,0,832,284,256,512
D03_005908.jpg,D03.png,backg3.png,chair,0.25,1,0,0,256,512
D03_005909.jpg,D03.png,backg3.png,chair,0.25,2,1664,568,256,512
D03_005910.jpg,D03.png,backg3.png,chair,0.25,3,0,284,256,512
D03_005911.jpg,D03.png,backg3.png,chair,0.25,4,832,0,256,512
D03_005912.jpg,D03.png,backg3.png,chair,0.25,5,1194,102,256,512
D03_005913.jpg,D03.png,noise_rgb.png,chair,0.25,0,832,284,256,512
D03_005914.jpg,D03.png,noise_rgb.png,chair,0.25,1,0,0,256,512
D03_005915.jpg,D03.png,noise_rgb.png,chair,0.25,2,1664,568,256,512
D03_005916.jpg,D03.png,noise_rgb.png,chair,0.25,3,0,284,256,512
D03_005917.jpg,D03.png,noise_rgb.png,chair,0.25,4,832,0,256,512
D03_005918.jpg,D03.png,noise_rgb.png,chair,0.25,5,1194,102,256,512
D03_005919.jpg,D03.png,white.png,chair,0.25,0,832,284,256,512
D03_005920.jpg,D03.png,white.png,chair,0.25,1,0,0,256,512
D03_005921.jpg,D03.png,white.png,chair,0.25,2,1664,568,256,512
D03_005922.jpg,D03.png,white.png,chair,0.25,3,0,284,256,512
D03_005923.jpg,D03.png,white.png,chair,0.25,4,832,0,256,512
D03_005924.jpg,D03.png,white.png,chair,0.25,5,1194,102,256,512
D03_005925.jpg,D03.png,backg1.png,chair,0.125,0,896,412,128,256
D03_005926.jpg,D03.png,backg1.png,chair,0.125,1,0,0,128,256
D03_005927.jpg,D03.png,backg1.png,chair,0.125,2,1792,824,128,256
D03_005928.jpg,D03.png,backg1.png,chair,0.125,3,0,412,128,256
D03_005929.jpg,D03.png,backg1.png,chair,0.125,4,896,0,128,256
D03_005930.jpg,D03.png,backg1.png,chair,0.125,5,37,468,128,256
D03_005931.jpg,D03.png,backg2.png,chair,0.125,0,896,412,128,256
D03_005932.jpg,D03.png,backg2.png,chair,0.125,1,0,0,128,256
D03_005933.jpg,D03.png,backg2.png,chair,0.125,2,1792,824,128,256
D03_005934.jpg,D03.png,backg2.png,chair,0.125,3,0,412,128,256
D03_005935.jpg,D03.png,backg2.png,chair,0.125,4,896,0,128,256
D03_005936.jpg,D03.png,backg2.png,chair,0.125,5,37,468,128,256
D03_005937.jpg,D03.png,backg3.png,chair,0.125,0,896,412,128,256
D03_005938.jpg,D03.png,backg3.png,chair,0.125,1,0,0,128,256
D03_005939.jpg,D03.png,backg3.png,chair,0.125,2,1792,824,128,256
D03_005940.jpg,D03.png,backg3.png,chair,0.125,3,0,412,128,256
D03_005941.jpg,D03.png,backg3.png,chair,0.125,4,896,0,128,256
D03_005942.jpg,D03.png,backg3.png,chair,0.125,5,37,468,128,256
D03_005943.jpg,D03.png,noise_rgb.png,chair,0.125,0,896,412,128,256
D03_005944.jpg,D03.png,noise_rgb.png,chair,0.125,1,0,0,128,256
D03_005945.jpg,D03.png,noise_rgb.png,chair,0.125,2,1792,824,128,256
D03_005946.jpg,D03.png,noise_rgb.png,chair,0.125,3,0,412,128,256
D03_005947.jpg,D03.png,noise_rgb.png,chair,0.125,4,896,0,128,256
D03_005948.jpg,D03.png,noise_rgb.png,chair,0.125,5,37,468,128,256
D03_005949.jpg,D03.png,white.png,chair,0.125,0,896,412,128,256
D03_005950.jpg,D03.png,white.png,chair,0.125,1,0,0,128,256
D03_005951.jpg,D03.png,white.png,chair,0.125,2,1792,824,128,256
D03_005952.jpg,D03.png,white.png,chair,0.125,3,0,412,128,256
D03_005953.jpg,D03.png,white.png,chair,0.125,4,896,0,128,256
D03_005954.jpg,D03.png,white.png,chair,0.125,5,37,468,128,256
D03_005955.jpg,D03.png,backg1.png,chair,0.0725,0,923,466,74,148
D03_005956.jpg,D03.png,backg1.png,chair,0.0725,1,0,0,74,148
D03_005957.jpg,D03.png,backg1.png,chair,0.0725,2,1846,932,74,148
D03_005958.jpg,D03.png,backg1.png,chair,0.0725,3,0,466,74,148
D03_005959.jpg,D03.png,backg1.png,chair,0.0725,4,923,0,74,148
D03_005960.jpg,D03.png,backg1.png,chair,0.0725,5,1687,616,74,148
D03_005961.jpg,D03.png,backg2.png,chair,0.0725,0,923,466,74,148
D03_005962.jpg,D03.png,backg2.png,chair,0.0725,1,0,0,74,148
D03_005963.jpg,D03.png,backg2.png,chair,0.0725,2,1846,932,74,148
D03_005964.jpg,D03.png,backg2.png,chair,0.0725,3,0,466,74,148
D03_005965.jpg,D03.png,backg2.png,chair,0.0725,4,923,0,74,148
D03_005966.jpg,D03.png,backg2.png,chair,0.0725,5,1687,616,74,148
D03_005967.jpg,D03.png,backg3.png,chair,0.0725,0,923,466,74,148
D03_005968.jpg,D03.png,backg3.png,chair,0.0725,1,0,0,74,148
D03_005969.jpg,D03.png,backg3.png,chair,0.0725,2,1846,932,74,148
D03_005970.jpg,D03.png,backg3.png,chair,0.0725,3,0,466,74,148
D03_005971.jpg,D03.png,backg3.png,chair,0.0725,4,923,0,74,148
D03_005972.jpg,D03.png,backg3.png,chair,0.0725,5,1687,616,74,148
D03_005973.jpg,D03.png,noise_rgb.png,chair,0.0725,0,923,466,74,148
D03_005974.jpg,D03.png,noise_rgb.png,chair,0.0725,1,0,0,74,148
D03_005975.jpg,D03.png,noise_rgb.png,chair,0.0725,2,1846,932,74,148
D03_005976.jpg,D03.png,noise_rgb.png,chair,0.0725,3,0,466,74,148
D03_005977.jpg,D03.png,noise_rgb.png,chair,0.0725,4,923,0,74,148
D03_005978.jpg,D03.png,noise_rgb.png,chair,0.0725,5,1687,616,74,148
D03_005979.jpg,D03.png,white.png,chair,0.0725,0,923,466,74,148
D03_005980.jpg,D03.png,white.png,chair,0.0725,1,0,0,74,148
D03_005981.jpg,D03.png,white.png,chair,0.0725,2,1846,932,74,148
D03_005982.jpg,D03.png,white.png,chair,0.0725,3,0,466,74,148
D03_005983.jpg,D03.png,white.png,chair,0.0725,4,923,0,74,148
D03_005984.jpg,D03.png,white.png,chair,0.0725,5,1687,616,74,148
D04_005985.jpg,D04.png,backg1.png,100,0,690,0,540,1080
D04_005986.jpg,D04.png,backg2.png,100,0,690,0,540,1080
D04_005987.jpg,D04.png,backg3.png,100,0,690,0,540,1080
D04_005988.jpg,D04.png,noise_rgb.png,100,0,690,0,540,1080
D04_005989.jpg,D04.png,white.png,100,0,690,0,540,1080
D04_005990.jpg,D04.png,backg1.png,chair,0.25,0,832,284,256,512
D04_005991.jpg,D04.png,backg1.png,chair,0.25,1,0,0,256,512
D04_005992.jpg,D04.png,backg1.png,chair,0.25,2,1664,568,256,512
D04_005993.jpg,D04.png,backg1.png,chair,0.25,3,0,284,256,512
D04_005994.jpg,D04.png,backg1.png,chair,0.25,4,832,0,256,512
D04_005995.jpg,D04.png,backg1.png,chair,0.25,5,195,226,256,512
D04_005996.jpg,D04.png,backg2.png,chair,0.25,0,832,284,256,512
D04_005997.jpg,D04.png,backg2.png,chair,0.25,1,0,0,256,512
D04_005998.jpg,D04.png,backg2.png,chair,0.25,2,1664,568,256,512
D04_005999.jpg,D04.png,backg2.png,chair,0.25,3,0,284,256,512
D04_006000.jpg,D04.png,backg2.png,chair,0.25,4,832,0,256,512
D04_006001.jpg,D04.png,backg2.png,chair,0.25,5,195,226,256,512
D04_006002.jpg,D04.png,backg3.png,chair,0.25,0,832,284,256,512
D04_006003.jpg,D04.png,backg3.png,chair,0.25,1,0,0,256,512
D04_006004.jpg,D04.png,backg3.png,chair,0.25,2,1664,568,256,512
D04_006005.jpg,D04.png,backg3.png,chair,0.25,3,0,284,256,512
D04_006006.jpg,D04.png,backg3.png,chair,0.25,4,832,0,256,512
D04_006007.jpg,D04.png,backg3.png,chair,0.25,5,195,226,256,512
D04_006008.jpg,D04.png,noise_rgb.png,chair,0.25,0,832,284,256,512
D04_006009.jpg,D04.png,noise_rgb.png,chair,0.25,1,0,0,256,512
D04_006010.jpg,D04.png,noise_rgb.png,chair,0.25,2,1664,568,256,512
D04_006011.jpg,D04.png,noise_rgb.png,chair,0.25,3,0,284,256,512
D04_006012.jpg,D04.png,noise_rgb.png,chair,0.25,4,832,0,256,512
D04_006013.jpg,D04.png,noise_rgb.png,chair,0.25,5,195,226,256,512
D04_006014.jpg,D04.png,white.png,chair,0.25,0,832,284,256,512
D04_006015.jpg,D04.png,white.png,chair,0.25,1,0,0,256,512
D04_006016.jpg,D04.png,white.png,chair,0.25,2,1664,568,256,512
D04_006017.jpg,D04.png,white.png,chair,0.25,3,0,284,256,512
D04_006018.jpg,D04.png,white.png,chair,0.25,4,832,0,256,512
D04_006019.jpg,D04.png,white.png,chair,0.25,5,195,226,256,512
D04_006020.jpg,D04.png,backg1.png,chair,0.125,0,896,412,128,256
D04_006021.jpg,D04.png,backg1.png,chair,0.125,1,0,0,128,256
D04_006022.jpg,D04.png,backg1.png,chair,0.125,2,1792,824,128,256
D04_006023.jpg,D04.png,backg1.png,chair,0.125,3,0,412,128,256
D04_006024.jpg,D04.png,backg1.png,chair,0.125,4,896,0,128,256
D04_006025.jpg,D04.png,backg1.png,chair,0.125,5,372,744,128,256
D04_006026.jpg,D04.png,backg2.png,chair,0.125,0,896,412,128,256
D04_006027.jpg,D04.png,backg2.png,chair,0.125,1,0,0,128,256
D04_006028.jpg,D04.png,backg2.png,chair,0.125,2,1792,824,128,256
D04_006029.jpg,D04.png,backg2.png,chair,0.125,3,0,412,128,256
D04_006030.jpg,D04.png,backg2.png,chair,0.125,4,896,0,128,256
D04_006031.jpg,D04.png,backg2.png,chair,0.125,5,372,744,128,256
D04_006032.jpg,D04.png,backg3.png,chair,0.125,0,896,412,128,256
D04_006033.jpg,D04.png,backg3.png,chair,0.125,1,0,0,128,256
D04_006034.jpg,D04.png,backg3.png,chair,0.125,2,1792,824,128,256
D04_006035.jpg,D04.png,backg3.png,chair,0.125,3,0,412,128,256
D04_006036.jpg,D04.png,backg3.png,chair,0.125,4,896,0,128,256
D04_006037.jpg,D04.png,backg3.png,chair,0.125,5,372,744,128,256
D04_006038.jpg,D04.png,noise_rgb.png,chair,0.125,0,896,412,128,256
D04_006039.jpg,D04.png,noise_rgb.png,chair,0.125,1,0,0,128,256
D04_006040.jpg,D04.png,noise_rgb.png,chair,0.125,2,1792,824,128,256
D04_006041.jpg,D04.png,noise_rgb.png,chair,0.125,3,0,412,128,256
D04_006042.jpg,D04.png,noise_rgb.png,chair,0.125,4,896,0,128,256
D04_006043.jpg,D04.png,noise_rgb.png,chair,0.125,5,372,744,128,256
D04_006044.jpg,D04.png,white.png,chair,0.125,0,896,412,128,256
D04_006045.jpg,D04.png,white.png,chair,0.125,1,0,0,128,256
D04_006046.jpg,D04.png,white.png,chair,0.125,2,1792,824,128,256
D04_006047.jpg,D04.png,white.png,chair,0.125,3,0,412,128,256
D04_006048.jpg,D04.png,white.png,chair,0.125,4,896,0,128,256
D04_006049.jpg,D04.png,white.png,chair,0.125,5,372,744,128,256
D04_006050.jpg,D04.png,backg1.png,chair,0.0725,0,923,466,74,148
